Timestamp,Status,Score,Name,Proof,Tank,Game Mode,Special Submission,Enter Extra Details (Like What Secondary Record You Are Submitting For Or Your Discord Tag like Road#6943):,,,
Mon Aug 22 2022 19:24:57 GMT-0400 (Eastern Daylight Time),v,7727368,baking soda,https://imgur.com/gallery/MtwpB4A,Fortress,Squads-Duos,Highest Arras Scores,Imgur explains the score,,,
Mon Aug 22 2022 19:26:14 GMT-0400 (Eastern Daylight Time),x,3508928,SLADE UNLEGIT RESTORE LOL,https://imgur.com/,Ambulance,Squads-Duos,Highest Arras Scores,FORTRESS RESTORE IS UNLEGIT,,,
Mon Aug 22 2022 19:28:57 GMT-0400 (Eastern Daylight Time),x,13494856,evil isopod,https://imgur.com/,Builder,4TDM,Highest Arras Scores,,,,
Mon Aug 22 2022 19:50:47 GMT-0400 (Eastern Daylight Time),v,1085292,Plague,https://imgur.com/a/BTa8vlv ,Overgunner,Squads-Duos,,I mean it was free so I just went for it..,,,
Mon Aug 22 2022 20:45:05 GMT-0400 (Eastern Daylight Time),v,2007547,X...,https://imgur.com/a/eJ6XLJw,Spike,2TDM,Highest Arras Scores,X...#8469,,,
Mon Aug 22 2022 22:38:29 GMT-0400 (Eastern Daylight Time),v,2215143,Heatherly,https://imgur.com/a/owarnTv,Auto-Assassin,2TDM,Highest Arras Scores,,,,
Tue Aug 23 2022 00:14:11 GMT-0400 (Eastern Daylight Time),v,6056772,Nyrox,https://imgur.com/a/nHPqKDV,Bent Double,Squads-Duos,,,,,
Tue Aug 23 2022 00:14:53 GMT-0400 (Eastern Daylight Time),x,5058112,Nyrox,https://imgur.com/a/n1Ttyf8,Bent Double,Squads-Duos,,,,,
Tue Aug 23 2022 00:16:08 GMT-0400 (Eastern Daylight Time),v,6580399,Nyrox,https://imgur.com/a/d318aYq,Annihilator,Portal 4TDM,,,,,
Tue Aug 23 2022 00:17:13 GMT-0400 (Eastern Daylight Time),v,5066170,Nyrox,https://imgur.com/a/DGmnyIy,Hewn Double,FFA,,,,,
Tue Aug 23 2022 00:18:46 GMT-0400 (Eastern Daylight Time),v,8604466,Nyrox,https://imgur.com/a/Q20RDf1,Auto Smasher,2TDM,Highest Arras Scores,,,,
Tue Aug 23 2022 00:20:56 GMT-0400 (Eastern Daylight Time),v,2830265,Nyrox,https://imgur.com/a/boFjYiE,Machine Gunner,Squads-Duos,,,,,
Tue Aug 23 2022 00:23:42 GMT-0400 (Eastern Daylight Time),x,3485287,Nyrox,https://imgur.com/a/OSZj0ph,Bomber,Squads-Duos,Highest Arras Scores,,,,
Tue Aug 23 2022 00:30:02 GMT-0400 (Eastern Daylight Time),v,5058112,Nyrox,https://imgur.com/a/n1Ttyf8,Bent Double,Maze,Highest Arras Scores,make '5058112' Bent Double Squad Duos MAZE,,,
Tue Aug 23 2022 04:16:42 GMT-0400 (Eastern Daylight Time),?,946019,Nothingness,https://imgur.com/a/4KlJVX6,Overdrive,Portal 4TDM,Secondary Record,,,,
Tue Aug 23 2022 05:35:24 GMT-0400 (Eastern Daylight Time),?,662687,Raptor,https://imgur.com/a/hW7YTva,Banshee,Portal 4TDM,,fuck you random discord user,,,
Tue Aug 23 2022 11:10:01 GMT-0400 (Eastern Daylight Time),?,971250,Nothingness,https://imgur.com/a/EMnpT13,Manager,Open TDM,Secondary Record,,,,
Tue Aug 23 2022 11:25:00 GMT-0400 (Eastern Daylight Time),v,3928196,Jackson,https://imgur.com/gallery/uUROyjC,Triplet,Siege,Event Record,,,,
Wed Aug 24 2022 00:21:05 GMT-0400 (Eastern Daylight Time),v,3207777,Why no gulp gulp 300,https://imgur.com/a/mnCssyU,Triple Shot,4TDM,Highest Arras Scores,my balls icthed...,,,
Wed Aug 24 2022 07:06:42 GMT-0400 (Eastern Daylight Time),x,811485,A Samurai,https://www.youtube.com/watch?v=qoreEqBJ2zg,Auto Overseer,FFA,,A Samurai#7597,,,
Wed Aug 24 2022 08:46:36 GMT-0400 (Eastern Daylight Time),x,2936537,Awootube,https://imgur.com/a/zsWl4ae,Commander,Squads-Duos,,DO NOT PUT ON HAS AGAIN,,,
Wed Aug 24 2022 11:21:57 GMT-0400 (Eastern Daylight Time),v,2094796,ErrorAce.,https://imgur.com/a/6CPvk4z,Annihilator,Maze,Highest Arras Scores,ErrorAce.#8136,,,
Wed Aug 24 2022 11:47:32 GMT-0400 (Eastern Daylight Time),v,3450273,♕,https://imgur.com/a/KN9bGUQ,Auto Spawner,2TDM,,Dracul#2411,,,
Wed Aug 24 2022 12:50:50 GMT-0400 (Eastern Daylight Time),x,811485,A Samurai,https://www.youtube.com/watch?v=9mq0ntv-GOk,Auto Overseer,FFA,,A Samurai#7597,,,
Wed Aug 24 2022 12:56:51 GMT-0400 (Eastern Daylight Time),x,1217483,A Samurai,https://www.youtube.com/watch?v=NOmZ8BHqmpE,Overlord,FFA,,A Samurai#7597,,,
Wed Aug 24 2022 13:05:49 GMT-0400 (Eastern Daylight Time),x,1217483,A Samurai,https://www.youtube.com/watch?v=p1cSy-14Go0,Overlord,Open TDM,,A Samurai#7597,,,
Wed Aug 24 2022 13:06:39 GMT-0400 (Eastern Daylight Time),x,898768,A Samurai,https://www.youtube.com/watch?v=evrhHxXaArA,Overlord,FFA,,A Samurai#7597,,,
Wed Aug 24 2022 13:12:58 GMT-0400 (Eastern Daylight Time),v,3450273,♕,https://imgur.com/a/f9E63Wq,Auto Spawner,2TDM,,"Dracul#2411 , pls accept the wr and read the thing in imgur",,,
Wed Aug 24 2022 14:17:13 GMT-0400 (Eastern Daylight Time),v,1593649,8,https://imgur.com/a/5XI2S7t,Overdrive,2TDM,,Barely beat wr ,,,
Thu Aug 25 2022 02:23:33 GMT-0400 (Eastern Daylight Time),v,2043416,♕,https://imgur.com/a/7wUu1KA,Auto Spawner,2TDM,Highest Arras Scores,Auto spawner?,,,
Thu Aug 25 2022 05:41:04 GMT-0400 (Eastern Daylight Time),v,2173815,Mine,https://imgur.com/a/X9noedB,Banshee,Maze,Highest Arras Scores,,,,
Thu Aug 25 2022 05:59:49 GMT-0400 (Eastern Daylight Time),v,2380047,fe,https://imgur.com/a/1SlBFRF,Spike,4TDM,Highest Arras Scores,xSnowx~#9345,,,
Thu Aug 25 2022 18:17:32 GMT-0400 (Eastern Daylight Time),v,2509654,Awootube,https://imgur.com/a/SJLq6b0,Architect,Maze,Highest Arras Scores,Awootube#9041 (one of my fav runs for sure),,,
Thu Aug 25 2022 19:45:16 GMT-0400 (Eastern Daylight Time),v,852713,Jackson,https://imgur.com/gallery/fslaI3F,Overlord,Open TDM,,,,,
Thu Aug 25 2022 23:59:20 GMT-0400 (Eastern Daylight Time),v,1505176,☠ʟᴀɢ мᴀsтᴇʀ☠,https://imgur.com/a/EoeccRz,Auto Overseer,Open TDM,,외로운#6349,,,
Fri Aug 26 2022 00:03:19 GMT-0400 (Eastern Daylight Time),v,2091856,☠ʟᴀɢ мᴀsтᴇʀ☠,https://imgur.com/a/bBwEN2L,Overlord,Maze 2TDM,Highest Arras Scores,외로운#6349,,,
Fri Aug 26 2022 09:39:17 GMT-0400 (Eastern Daylight Time),v,2075307,A Samurai,https://www.youtube.com/watch?v=8U6ngCd-rkg,Manager,4TDM,Highest Arras Scores,〆 A Samurai#7597,,,
Fri Aug 26 2022 09:50:38 GMT-0400 (Eastern Daylight Time),v,581311,Jackson,https://imgur.com/gallery/0S4OZV8,Director,Assault,Event Record,,,,
Fri Aug 26 2022 10:25:39 GMT-0400 (Eastern Daylight Time),v,2042797,🌷|retnuH,https://imgur.com/a/PtwSPCk,Mortar,4TDM,Highest Arras Scores,Giga Chad#6173,,,
Fri Aug 26 2022 18:35:00 GMT-0400 (Eastern Daylight Time),v,1905558,pool noodle,https://imgur.com/a/WyW8XxH,Pounder,Open TDM,,,,,
Fri Aug 26 2022 19:57:44 GMT-0400 (Eastern Daylight Time),v,1339339,Jackson,https://imgur.com/gallery/b3SI2jL,Manager,Open TDM,,,,,
Fri Aug 26 2022 23:54:39 GMT-0400 (Eastern Daylight Time),v,2579063,Neptuun,https://imgur.com/gallery/jW9Ny0b,Penta Shot,2TDM,Highest Arras Scores,"first attempt at the wr, 100k off :/",,,
Sat Aug 27 2022 02:26:21 GMT-0400 (Eastern Daylight Time),v,857067,theikeaman,https://imgur.com/a/D85zkny,Auto Overseer,Open TDM,,big balls gaming 4,,,
Sat Aug 27 2022 03:00:31 GMT-0400 (Eastern Daylight Time),v,2880525,Nya~,https://imgur.com/a/2pQowMv,Spreadshot,2TDM,Highest Arras Scores,Please change my wr name to "Nya~",,,
Sat Aug 27 2022 03:37:23 GMT-0400 (Eastern Daylight Time),x,870639,,,Bent Double,2TDM,Event Record,,,,
Sat Aug 27 2022 06:45:32 GMT-0400 (Eastern Daylight Time),v,3272753,Nya~,https://imgur.com/a/Utnt4w3,Auto-5,2TDM,Highest Arras Scores,,,,
Sat Aug 27 2022 08:28:48 GMT-0400 (Eastern Daylight Time),v,1023527,𝐔,https://imgur.com/a/BWh9Fwm,Destroyer,Tag,Event Record,,,,
Sat Aug 27 2022 08:29:57 GMT-0400 (Eastern Daylight Time),v,2001294,𝐔,https://imgur.com/a/OMougoc,Factory,Siege,Event Record,,,,
Sat Aug 27 2022 08:31:45 GMT-0400 (Eastern Daylight Time),v,2428084,𝐔,https://imgur.com/a/yvtiewo,Sprayer,Siege,Event Record,,,,
Sat Aug 27 2022 08:33:45 GMT-0400 (Eastern Daylight Time),v,2494931,𝐔,https://imgur.com/a/jx5o57x,Shotgun,Siege,Event Record,,,,
Sat Aug 27 2022 08:37:23 GMT-0400 (Eastern Daylight Time),v,3340000,𝐔,https://imgur.com/a/fHt4AiT,~~Other~~,FFA,Secondary Record,Highest score strange boss,,,
Sat Aug 27 2022 08:41:12 GMT-0400 (Eastern Daylight Time),v,3521127,𝐔,https://imgur.com/a/TlR7ixf,Mega-3,Siege,Event Record,,,,
Sat Aug 27 2022 08:43:04 GMT-0400 (Eastern Daylight Time),v,4002773,𝐔,https://imgur.com/a/cFFES6d,Streamliner,Siege,Event Record,,,,
Sat Aug 27 2022 08:50:54 GMT-0400 (Eastern Daylight Time),v,4779945,𝐔,https://imgur.com/a/c3aXCEy,Engineer,Siege,Event Record,,,,
Sat Aug 27 2022 08:59:33 GMT-0400 (Eastern Daylight Time),v,7626025,𝐔,https://imgur.com/a/KXBWPGG,Spawner,Siege,Event Record,i did my best...!,,,
Sat Aug 27 2022 09:00:49 GMT-0400 (Eastern Daylight Time),v,7626025,𝐔,https://imgur.com/a/KXBWPGG,Spawner,Siege,Secondary Record,Highest siege score,,,
Sat Aug 27 2022 09:24:39 GMT-0400 (Eastern Daylight Time),v,2492450,golden,https://imgur.com/a/qvii7Wx,Auto-5,2TDM,Highest Arras Scores,You what mf?#0153,,,
Sat Aug 27 2022 15:33:27 GMT-0400 (Eastern Daylight Time),v,3629941,cyan,https://imgur.com/a/h1G5vzM,Auto Double,2TDM,Highest Arras Scores,,,,
Sat Aug 27 2022 15:46:44 GMT-0400 (Eastern Daylight Time),v,2540135,cyan,https://imgur.com/a/3mpi94j,Auto-5,2TDM,Highest Arras Scores,"xentria told me to submit this score for wr, he submitted 3.2m a5 for HAS.",,,
Sat Aug 27 2022 15:57:54 GMT-0400 (Eastern Daylight Time),v,2403411,dnb,https://imgur.com/a/MpM3x7z,Manager,4TDM,Highest Arras Scores,,,,
Sat Aug 27 2022 16:13:12 GMT-0400 (Eastern Daylight Time),v,2843281,cyan,https://imgur.com/a/6nnS2tK,Double Twin,2TDM,Highest Arras Scores,ratio whoops,,,
Sat Aug 27 2022 22:47:36 GMT-0400 (Eastern Daylight Time),v,1439712,Septerion,https://imgur.com/a/IflV43T,Banshee,4TDM,,resubmitting ,,,
Sat Aug 27 2022 22:49:48 GMT-0400 (Eastern Daylight Time),v,677167,Septerion,https://imgur.com/a/NzCbe4b,Auto Overseer,FFA,,resubmitting ,,,
Sat Aug 27 2022 23:15:59 GMT-0400 (Eastern Daylight Time),x,2048259,heisen,https://imgur.com/a/3lHKuQo,Factory,Assault,Highest Arras Scores,heisen#4871,,,
Sun Aug 28 2022 01:50:24 GMT-0400 (Eastern Daylight Time),v,2048259,heisen,https://imgur.com/a/3lHKuQo,Factory,Assault,Event Record,heisen#4871,,,
Sun Aug 28 2022 10:02:53 GMT-0400 (Eastern Daylight Time),v,769576,⚽🔵βeta-chan🔴⚽,https://imgur.com/a/z7fGVbR,Machine Gunner,Assault,Event Record,"This is Event Record of Assault mode, submitted by ROOC#2604",,,
Sun Aug 28 2022 12:14:18 GMT-0400 (Eastern Daylight Time),v,756544,Jackson,https://imgur.com/gallery/phqZPfL,Director,Assault,Event Record,,,,
Sun Aug 28 2022 12:17:14 GMT-0400 (Eastern Daylight Time),v,602234,Plague,https://imgur.com/a/ta1Npqw,Overgunner,2TDM,,i mean it was free (ignore ratio i afked 20 min),,,
Sun Aug 28 2022 15:12:52 GMT-0400 (Eastern Daylight Time),v,6540888,Zeo'Xe,https://imgur.com/a/Pyfml3q,Annihilator,2TDM,Highest Arras Scores,dull#1559,,,
Sun Aug 28 2022 22:17:13 GMT-0400 (Eastern Daylight Time),v,883835,golden,https://imgur.com/a/U9nojVs,Commander,4TDM,,You what mf?#0153,,,
Mon Aug 29 2022 02:45:20 GMT-0400 (Eastern Daylight Time),x,1554902,Aleksander,https://imgur.com/a/MrU0pxG,Machine Gunner,Siege,Event Record,aleksander#1497,,,
Mon Aug 29 2022 11:25:37 GMT-0400 (Eastern Daylight Time),v,926099,Jackson,https://imgur.com/gallery/ZNdxUai,Hunter,Siege,Event Record,,,,
Mon Aug 29 2022 11:30:18 GMT-0400 (Eastern Daylight Time),v,4586583,O'Chunks,https://imgur.com/gallery/p2j9Zz4,Machine Gunner,Siege,Event Record,O'Chunks#7524,,,
Mon Aug 29 2022 12:26:30 GMT-0400 (Eastern Daylight Time),v,2255301,Jackson,https://imgur.com/gallery/H5we6XL,Penta Shot,Siege,Event Record,,,,
Mon Aug 29 2022 15:57:07 GMT-0400 (Eastern Daylight Time),x,1014274,Xyrox,https://imgur.com/tCWsyX4p,Auto Overseer,Squads-Duos,,,,,
Mon Aug 29 2022 17:12:47 GMT-0400 (Eastern Daylight Time),v,1821259,Corrupt Y,https://imgur.com/a/4lUQZxL,Overseer,4TDM,,,,,
Mon Aug 29 2022 18:28:27 GMT-0400 (Eastern Daylight Time),v,1217196,Corrupt Y,https://imgur.com/a/PRZnwwq,Auto Overseer,4TDM,,,,,
Mon Aug 29 2022 21:30:45 GMT-0400 (Eastern Daylight Time),v,1814594,Corrupt Y,https://imgur.com/a/vPi94Gu,Overgunner,4TDM,,,,,
Mon Aug 29 2022 21:48:01 GMT-0400 (Eastern Daylight Time),v,2528941,hi,https://imgur.com/a/S04Ur6o,Booster,4TDM,Highest Arras Scores,,,,
Tue Aug 30 2022 11:35:37 GMT-0400 (Eastern Daylight Time),v,1296040,Awootube,https://imgur.com/a/bxusKLY,Overgunner,Maze,,Awootube#9041 (first post drone nerf 1m),,,
Tue Aug 30 2022 11:36:51 GMT-0400 (Eastern Daylight Time),v,2000975,Awootube,https://imgur.com/a/ScBEP3M,Barricade,Maze,Highest Arras Scores,Awootube#9041,,,
Tue Aug 30 2022 11:50:38 GMT-0400 (Eastern Daylight Time),x,1901929,Jackson,https://imgur.com/a/bcRWjtV,Machine Gunner,Maze,,acc shadowbanned,,,
Tue Aug 30 2022 11:51:27 GMT-0400 (Eastern Daylight Time),x,1777593,Jackson,https://imgur.com/a/4p76x3v,Gunner Trapper,Maze,,^,,,
Tue Aug 30 2022 11:52:27 GMT-0400 (Eastern Daylight Time),v,1339339,Jackson,https://imgur.com/a/7ypu8Um,Manager,Open TDM,,^,,,
Tue Aug 30 2022 11:53:29 GMT-0400 (Eastern Daylight Time),v,852713,Jackson,https://imgur.com/a/Dp04l63,Overlord,Open TDM,,^,,,
Tue Aug 30 2022 11:53:57 GMT-0400 (Eastern Daylight Time),v,1022164,Jackson,https://imgur.com/a/fiM1vSD,Falcon,Tag,Event Record,,,,
Tue Aug 30 2022 14:48:29 GMT-0400 (Eastern Daylight Time),v,2128005,Jackson,https://imgur.com/a/YOInOa3,Bent Double,Siege,Event Record,,,,
Tue Aug 30 2022 15:02:02 GMT-0400 (Eastern Daylight Time),v,1029689,8,https://imgur.com/a/osD10jC,Overgunner,2TDM,,,,,
Tue Aug 30 2022 17:53:22 GMT-0400 (Eastern Daylight Time),v,1014274,Xyrox,https://imgur.com/a/gt8XB8k,Auto Overseer,Squads-Duos,,,,,
Tue Aug 30 2022 21:36:09 GMT-0400 (Eastern Daylight Time),v,4111659,Awootube,https://imgur.com/a/rLPCypr,Fortress,2TDM,Highest Arras Scores,Awootube#9041 (2tdm = boring but ok),,,
Wed Aug 31 2022 03:44:55 GMT-0400 (Eastern Daylight Time),v,1057988,Septerion,https://imgur.com/a/EQlfrR6,Overtrapper,Maze,,,,,
Wed Aug 31 2022 05:49:08 GMT-0400 (Eastern Daylight Time),x,1014274,Xyrox,https://imgur.com/gallery/gt8XB8k,Auto Overseer,Squads-Duos,,,,,
Wed Aug 31 2022 08:38:54 GMT-0400 (Eastern Daylight Time),v,1090767,Mine,https://imgur.com/a/kR0XoIv,Overseer,Maze,,,,,
Wed Aug 31 2022 09:10:35 GMT-0400 (Eastern Daylight Time),x,1780130,hewo,https://imgur.com/gallery/wGL40sK,Banshee,4TDM,,,,,
Wed Aug 31 2022 18:01:33 GMT-0400 (Eastern Daylight Time),v,695640,Jackson,https://imgur.com/a/ueuoeRM,Barricade,Soccer,Event Record,resubmitting everything else i'm allowed to,,,
Wed Aug 31 2022 18:02:50 GMT-0400 (Eastern Daylight Time),v,1066108,Jackson,https://imgur.com/a/Ju8dzMg,Constructor,Siege,Event Record,^,,,
Wed Aug 31 2022 18:03:29 GMT-0400 (Eastern Daylight Time),v,756544,Jackson,https://imgur.com/a/rdTj7iE,Director,Assault,Event Record,^,,,
Wed Aug 31 2022 18:04:43 GMT-0400 (Eastern Daylight Time),v,926099,Jackson,https://imgur.com/a/E0dEyHi,Hunter,Siege,Event Record,^,,,
Wed Aug 31 2022 18:05:19 GMT-0400 (Eastern Daylight Time),v,607653,Jackson,https://imgur.com/a/w8ly3Gv,Hybrid,Assault,Event Record,^,,,
Wed Aug 31 2022 18:06:23 GMT-0400 (Eastern Daylight Time),v,711701,Jackson,https://imgur.com/a/xi7R5nL,Machine Gun,Soccer,Event Record,^,,,
Wed Aug 31 2022 18:07:14 GMT-0400 (Eastern Daylight Time),v,530366,Jackson,https://imgur.com/a/fSK8XgQ,Mortar,Assault,Event Record,^,,,
Wed Aug 31 2022 18:08:13 GMT-0400 (Eastern Daylight Time),v,1286938,Jackson,https://imgur.com/a/xYSVrWK,Octo Tank,Domination,Event Record,^,,,
Wed Aug 31 2022 18:09:00 GMT-0400 (Eastern Daylight Time),v,1287727,Jackson,https://imgur.com/a/KjoXAfq,Overgunner,Soccer,Event Record,^,,,
Wed Aug 31 2022 18:10:07 GMT-0400 (Eastern Daylight Time),v,804327,Jackson,https://imgur.com/a/rS5endX,Sniper,Soccer,Event Record,^,,,
Wed Aug 31 2022 18:28:54 GMT-0400 (Eastern Daylight Time),v,1026482,Xyrox,https://imgur.com/gallery/rHXXYCZ,Machine Gunner,Maze,,,,,
Wed Aug 31 2022 18:45:51 GMT-0400 (Eastern Daylight Time),v,520125,Jackson,https://imgur.com/a/uTuyfeY,Hewn Double,Tag,Event Record,,,,
Wed Aug 31 2022 22:36:27 GMT-0400 (Eastern Daylight Time),v,2836514,SunIdea,https://imgur.com/a/pPQ8SL2,Double Twin,2TDM,Highest Arras Scores,resubmit lol,,,
Thu Sep 01 2022 04:44:14 GMT-0400 (Eastern Daylight Time),v,666222,our kill,https://imgur.com/a/oBMLWs0,Overlord,Maze 4TDM,,rk#2593,,,
Thu Sep 01 2022 04:49:52 GMT-0400 (Eastern Daylight Time),v,1322419,our kill,https://imgur.com/a/IHnmGCp,Overlord,FFA,,rk#2593,,,
Thu Sep 01 2022 05:56:11 GMT-0400 (Eastern Daylight Time),x,1202455,our kill,https://imgur.com/a/ueprR9X,Overlord,FFA,,rk#2593,,,
Thu Sep 01 2022 20:11:54 GMT-0400 (Eastern Daylight Time),v,734688,Jackson,https://imgur.com/a/F4I4ZD7,Spawner,Domination,Event Record,,,,
Thu Sep 01 2022 21:52:14 GMT-0400 (Eastern Daylight Time),v,765633,hi,https://imgur.com/a/2Q988mV,Overdrive,4TDM,,,,,
Thu Sep 01 2022 22:50:16 GMT-0400 (Eastern Daylight Time),v,1948773,Yusuf 100,https://imgur.com/gallery/h1kUkcp,Manager,Domination,Event Record,Yusuf 100#9222,,,
Fri Sep 02 2022 09:07:12 GMT-0400 (Eastern Daylight Time),v,1774950,ThunderFlame,https://imgur.com/a/KY2mGGu,Twister,Maze,,,,,
Fri Sep 02 2022 11:10:44 GMT-0400 (Eastern Daylight Time),v,1262034,Jackson,https://imgur.com/a/IFXQq8j,Sidewinder,Maze,,,,,
Fri Sep 02 2022 14:29:24 GMT-0400 (Eastern Daylight Time),v,2207526,ThunderFlame,https://imgur.com/a/Fcypf8w,Auto Tri-Angle,Portal 4TDM,,,,,
Fri Sep 02 2022 14:41:09 GMT-0400 (Eastern Daylight Time),x,3001461,ThunderFlame,https://imgur.com/a/RD41eP8,Auto Overseer,Portal 4TDM,Highest Arras Scores,,,,
Fri Sep 02 2022 14:42:18 GMT-0400 (Eastern Daylight Time),x,3001461,ThunderFlame,https://imgur.com/a/RD41eP8,Auto Overseer,Portal 4TDM,,,,,
Fri Sep 02 2022 14:52:41 GMT-0400 (Eastern Daylight Time),v,2416735,ThunderFlame,https://imgur.com/a/TjP5sSt,Gunner Trapper,4TDM,Highest Arras Scores,,,,
Fri Sep 02 2022 15:35:38 GMT-0400 (Eastern Daylight Time),v,1033228,Reckless ,https://youtu.be/z6AsmTGm28U,Machine Gunner,Maze,,Is this eligible for wr,,,
Fri Sep 02 2022 17:24:30 GMT-0400 (Eastern Daylight Time),v,2274817,ThunderFlame,https://imgur.com/a/SQN5488,Basic,Maze 4TDM,Highest Arras Scores,,,,
Sat Sep 03 2022 01:00:32 GMT-0400 (Eastern Daylight Time),v,2373821,ια,https://imgur.com/gallery/nHgGWv9,Auto Smasher,2TDM,Highest Arras Scores,,,,
Sat Sep 03 2022 01:09:34 GMT-0400 (Eastern Daylight Time),v,2883475,ASkib,https://imgur.com/a/Djq8mpE,Mortar,Squads-Duos,Highest Arras Scores,Zenomi#3509 (link this account pls ty),,,
Sat Sep 03 2022 01:10:28 GMT-0400 (Eastern Daylight Time),v,2835249,ASkib,https://imgur.com/a/wheLZnz,Hexa Tank,Squads-Duos,Highest Arras Scores,Zenomi#3509,,,
Sat Sep 03 2022 01:11:34 GMT-0400 (Eastern Daylight Time),v,2782754,ASkib,https://imgur.com/a/YQH654X,Destroyer,2TDM,Highest Arras Scores,Zenomi#3509,,,
Sat Sep 03 2022 01:12:54 GMT-0400 (Eastern Daylight Time),v,2644255,ASkib,https://imgur.com/a/m0UnvRa,Smasher,2TDM,Highest Arras Scores,Zenomi#3509,,,
Sat Sep 03 2022 01:14:01 GMT-0400 (Eastern Daylight Time),v,2588020,ASkib,https://imgur.com/a/jku3Z9h,Mega Smasher,2TDM,Highest Arras Scores,Zenomi#3509,,,
Sat Sep 03 2022 01:15:07 GMT-0400 (Eastern Daylight Time),v,2564845,ASkib,https://imgur.com/a/viN8mpA,Octo Tank,Squads-Duos,Highest Arras Scores,Zenomi#3509,,,
Sat Sep 03 2022 01:16:01 GMT-0400 (Eastern Daylight Time),v,2564172,ASkib,https://imgur.com/a/tzTFTj9,Bushwhacker,Squads-Duos,Highest Arras Scores,Zenomi#3509,,,
Sat Sep 03 2022 01:17:13 GMT-0400 (Eastern Daylight Time),v,2563209,ASkib,https://imgur.com/a/9YkWNW0,Mega Smasher,Portal 4TDM,Highest Arras Scores,Zenomi#3509,,,
Sat Sep 03 2022 01:19:51 GMT-0400 (Eastern Daylight Time),v,2499671,ASkib,https://imgur.com/a/7S1o8lF,Octo Tank,FFA,Highest Arras Scores,Zenomi#3509,,,
Sat Sep 03 2022 01:28:17 GMT-0400 (Eastern Daylight Time),v,2365112,ASkib,https://imgur.com/a/fgSHOUD,Bent Double,FFA,Highest Arras Scores,,,,
Sat Sep 03 2022 01:36:55 GMT-0400 (Eastern Daylight Time),v,2364273,ASkib,https://imgur.com/a/Bq2SOnW,Mega-3,Maze 4TDM,Highest Arras Scores,,,,
Sat Sep 03 2022 01:39:46 GMT-0400 (Eastern Daylight Time),v,2311132,ASkib,https://imgur.com/a/A0qkcJ0,Gunner Trapper,4TDM,Highest Arras Scores,,,,
Sat Sep 03 2022 01:40:50 GMT-0400 (Eastern Daylight Time),v,2111234,ASkib,https://www.youtube.com/watch?v=cK-8BVwadSs&,Octo Tank,Squads-Duos,Highest Arras Scores,,,,
Sat Sep 03 2022 01:42:12 GMT-0400 (Eastern Daylight Time),v,2097997,ASkib,https://imgur.com/a/RRozm1r,Fighter,Squads-Duos,Highest Arras Scores,,,,
Sat Sep 03 2022 01:45:56 GMT-0400 (Eastern Daylight Time),v,2050230,ASkib,https://imgur.com/a/if7p4s5,Bent Double,FFA,Highest Arras Scores,Zenomi#3509 link to My acc plsty,,,
Sat Sep 03 2022 06:16:14 GMT-0400 (Eastern Daylight Time),x,1501757,Reckless,https://youtu.be/KQrfslma7e0,Commander,Maze 2TDM,,this gonna get taken in 2 days,,,
Sat Sep 03 2022 09:20:09 GMT-0400 (Eastern Daylight Time),v,1855739,Sei,https://imgur.com/a/YFTHRYe,Auto Overseer,Maze 2TDM,,Sei#7461,,,
Sat Sep 03 2022 10:20:56 GMT-0400 (Eastern Daylight Time),v,2306401,SS 69,https://imgur.com/a/oySiQ3Q,Predator,Portal 4TDM,Highest Arras Scores,,,,
Sat Sep 03 2022 10:25:56 GMT-0400 (Eastern Daylight Time),x,743827,Hugh777,https://www.youtube.com/watch?v=E8MMbCTFXEE,Auto Overseer,FFA,,Hugh777#1821,,,
Sat Sep 03 2022 15:19:50 GMT-0400 (Eastern Daylight Time),v,1144677,our kill,https://imgur.com/a/cHJK9d8,Auto Overseer,FFA,,rk#2593,,,
Sat Sep 03 2022 20:09:20 GMT-0400 (Eastern Daylight Time),v,2494400,Sniper Experimental,https://imgur.com/a/OpqYJSL,Conqueror,Maze,Highest Arras Scores,,,,
Sun Sep 04 2022 00:52:36 GMT-0400 (Eastern Daylight Time),v,5355888,Mr.Hacker YT,https://imgur.com/gallery/7bTomXS,Auto-Assassin,Squads-Duos,Highest Arras Scores,Mr.Hacker YT#1382,,,
Sun Sep 04 2022 00:56:56 GMT-0400 (Eastern Daylight Time),v,3509885,Mr.Hacker YT,https://imgur.com/gallery/4eiRbJP,Auto Spawner,Squads-Duos,Highest Arras Scores,"HAS Only, Mr.Hacker YT#1382",,,
Sun Sep 04 2022 01:02:00 GMT-0400 (Eastern Daylight Time),v,4753601,Mr.Hacker YT,https://imgur.com/gallery/xUjHfJF,Auto-Assassin,Squads-Duos,Highest Arras Scores,"HAS Only, Mr.Hacker YT#1382",,,
Sun Sep 04 2022 14:17:28 GMT-0400 (Eastern Daylight Time),v,782201,Jackson,https://imgur.com/a/CIRk4I0,Overdrive,4TDM,,,,,
Sun Sep 04 2022 15:29:40 GMT-0400 (Eastern Daylight Time),v,1202455,our kill,https://imgur.com/a/ueprR9X,Banshee,FFA,,rk#2593,,,
Mon Sep 05 2022 13:16:08 GMT-0400 (Eastern Daylight Time),x,820857,our kill,https://imgur.com/a/ncOds2F,Commander,FFA,,rk#2593,,,
